timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 13:59:15,-5.31,-0.18,0.01,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.14,-0.25,0.01,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.18,-0.15,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.34,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.19,-0.16,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.38,-0.16,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.16,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.13,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.38,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.22,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.19,-0.11,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.16,-0.12,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.16,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.20,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.18,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.16,-0.11,0.00,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.27,-0.21,0.01,0.00,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.23,-0.28,0.01,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.19,-0.13,0.00,0.03,0.00,-0.00,in movimento
2024-11-06 13:59:15,-5.20,-0.11,0.00,0.03,0.00,-0.00,in movimento
