timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:24:27,-0.38,0.64,-0.65,-1.13,0.00,0.03,in movimento
2024-11-06 17:24:27,-0.11,0.78,-1.23,-1.00,0.23,0.13,in movimento
2024-11-06 17:24:27,-0.17,0.86,-1.72,-0.83,0.53,0.33,in movimento
2024-11-06 17:24:27,-0.31,0.88,-1.96,-0.70,0.47,0.53,in movimento
2024-11-06 17:24:27,-1.17,1.27,-1.62,-0.57,0.20,0.53,in movimento
2024-11-06 17:24:27,-1.12,1.57,-1.26,-0.57,0.00,0.13,in movimento
2024-11-06 17:24:27,-0.58,1.26,-1.13,-0.67,0.00,-0.07,in movimento
2024-11-06 17:24:27,-0.15,1.26,-1.19,-0.70,0.00,-0.00,in movimento
2024-11-06 17:24:27,-0.31,1.52,-1.38,-0.67,0.23,0.07,in movimento
2024-11-06 17:24:27,-0.56,1.37,-1.50,-0.63,0.27,0.07,in movimento
2024-11-06 17:24:27,-0.85,1.10,-1.31,-0.57,0.07,0.03,in movimento
2024-11-06 17:24:27,-0.48,1.27,-1.03,-0.47,-0.07,-0.00,in movimento
2024-11-06 17:24:27,-0.24,1.26,-1.00,-0.37,0.00,0.03,in movimento
2024-11-06 17:24:27,-0.40,1.47,-1.03,-0.30,0.10,0.03,in movimento
2024-11-06 17:24:27,-0.54,1.52,-0.98,-0.23,0.20,0.03,in movimento
2024-11-06 17:24:27,-0.76,1.60,-0.88,-0.23,0.13,0.03,in movimento
2024-11-06 17:24:27,-0.70,1.48,-0.63,-0.17,0.00,0.03,in movimento
2024-11-06 17:24:27,-0.59,1.39,-0.53,-0.13,-0.10,0.03,in movimento
2024-11-06 17:24:27,-0.59,1.39,-0.36,-0.03,0.00,-0.00,in movimento
2024-11-06 17:24:27,-0.62,1.50,-0.02,0.00,0.03,-0.00,in movimento
2024-11-06 17:24:27,-0.67,1.48,0.11,-0.03,0.00,0.03,in movimento
2024-11-06 17:24:27,-0.69,1.47,0.12,-0.03,0.00,-0.00,in movimento
2024-11-06 17:24:27,-0.75,1.41,0.19,0.00,0.00,-0.00,in movimento
2024-11-06 17:24:27,-0.61,1.32,0.38,0.00,-0.03,-0.03,in movimento
2024-11-06 17:24:27,-0.44,1.40,0.38,-0.03,0.00,-0.00,in movimento
2024-11-06 17:24:27,-0.39,1.44,0.07,-0.07,0.07,-0.00,in movimento
2024-11-06 17:24:27,-0.52,1.44,-0.11,0.00,0.13,0.03,in movimento
2024-11-06 17:24:27,-0.77,1.44,-0.09,0.00,0.10,-0.00,in movimento
2024-11-06 17:24:27,-0.64,1.46,-0.08,0.00,-0.07,-0.00,in movimento
2024-11-06 17:24:27,-0.41,1.36,-0.07,-0.03,-0.13,-0.00,in movimento
2024-11-06 17:24:27,-0.51,1.21,-0.06,0.03,0.00,-0.00,in movimento
2024-11-06 17:24:27,-0.70,1.04,0.06,0.10,0.17,-0.00,in movimento
2024-11-06 17:24:27,-0.71,1.03,0.20,0.07,0.03,-0.00,in movimento
2024-11-06 17:24:27,-0.42,0.97,0.34,0.03,-0.07,-0.00,in movimento
2024-11-06 17:24:27,-0.09,0.91,0.62,0.00,0.00,0.03,in movimento
2024-11-06 17:24:27,-0.27,0.96,0.51,-0.23,0.37,0.33,in movimento
2024-11-06 17:24:27,-0.61,0.92,0.10,-0.20,0.57,0.27,in movimento
2024-11-06 17:24:27,-0.88,1.20,-0.12,-0.07,0.27,0.07,in movimento
2024-11-06 17:24:27,-0.85,1.15,-0.05,-0.07,0.07,0.03,in movimento
