timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,label
2024-11-06 17:20:43,-2.60,-0.58,0.29,0.07,0.00,-0.23,in movimento
2024-11-06 17:20:43,-2.95,-0.71,0.44,0.00,-0.13,-0.37,in movimento
2024-11-06 17:20:43,-3.19,-0.76,0.52,-0.03,-0.17,-0.53,in movimento
2024-11-06 17:20:43,-3.06,-0.54,0.47,-0.10,-0.27,-0.73,in movimento
2024-11-06 17:20:43,-3.15,-0.39,0.21,-0.13,-0.20,-0.87,in movimento
2024-11-06 17:20:43,-3.11,-0.46,-0.07,-0.17,-0.07,-0.97,in movimento
2024-11-06 17:20:43,-3.37,-0.27,-0.24,-0.10,0.00,-1.07,in movimento
2024-11-06 17:20:43,-3.72,-0.18,-0.01,-0.03,-0.10,-1.27,in movimento
2024-11-06 17:20:43,-3.65,-0.08,0.29,-0.07,-0.37,-1.50,in movimento
2024-11-06 17:20:43,-3.44,-0.15,0.46,-0.20,-0.67,-1.63,in movimento
2024-11-06 17:20:43,-3.64,-0.21,0.52,-0.33,-0.83,-1.73,in movimento
2024-11-06 17:20:43,-3.56,0.14,0.40,-0.30,-0.67,-1.83,in movimento
2024-11-06 17:20:43,-3.46,0.37,0.26,-0.17,-0.27,-1.83,in movimento
2024-11-06 17:20:43,-3.58,-0.05,0.19,-0.10,0.07,-1.87,in movimento
2024-11-06 17:20:43,-4.00,-0.53,0.28,-0.17,-0.07,-2.13,in movimento
2024-11-06 17:20:43,-4.04,-0.57,0.20,-0.30,-0.63,-2.37,in movimento
2024-11-06 17:20:43,-3.57,-0.90,0.07,-0.37,-1.07,-2.57,in movimento
2024-11-06 17:20:43,-2.87,-0.37,-0.14,-0.13,-1.00,-2.57,in movimento
2024-11-06 17:20:43,-3.41,0.28,0.02,0.10,-0.37,-2.40,in movimento
2024-11-06 17:20:43,-4.22,0.20,0.00,0.00,-0.03,-2.43,in movimento
2024-11-06 17:20:43,-4.83,0.37,-0.06,-0.13,-0.23,-2.67,in movimento
2024-11-06 17:20:43,-4.94,0.18,-0.21,-0.23,-0.70,-2.83,in movimento
2024-11-06 17:20:43,-4.50,-0.52,-0.16,-0.13,-1.00,-3.00,in movimento
2024-11-06 17:20:43,-3.74,-0.91,0.19,0.10,-0.97,-3.03,in movimento
2024-11-06 17:20:43,-2.65,-0.14,0.08,0.33,-0.67,-3.00,in movimento
2024-11-06 17:20:43,-2.00,0.52,-0.15,0.43,-0.27,-2.90,in movimento
2024-11-06 17:20:43,-2.08,-0.09,0.08,0.27,-0.10,-2.73,in movimento
2024-11-06 17:20:43,-1.63,-1.31,0.73,0.20,-0.37,-2.77,in movimento
2024-11-06 17:20:43,-0.70,-0.88,0.82,0.27,-0.73,-2.63,in movimento
2024-11-06 17:20:43,-0.09,-0.69,1.05,0.30,-0.63,-2.47,in movimento
2024-11-06 17:20:43,0.07,-1.25,1.47,0.30,-0.13,-2.37,in movimento
2024-11-06 17:20:43,0.42,-0.62,1.34,0.30,-0.37,-2.23,in movimento
2024-11-06 17:20:43,1.11,-1.06,1.50,0.30,-0.73,-2.10,in movimento
2024-11-06 17:20:43,1.62,-2.30,2.75,0.40,-0.73,-1.87,in movimento
2024-11-06 17:20:43,2.37,-1.67,3.20,0.70,-0.40,-1.57,in movimento
2024-11-06 17:20:43,2.69,0.00,2.65,0.77,0.13,-1.20,in movimento
2024-11-06 17:20:43,1.93,1.06,1.77,0.60,0.53,-1.17,in movimento
2024-11-06 17:20:43,0.79,1.16,0.64,0.23,0.57,-1.23,in movimento
2024-11-06 17:20:43,0.49,1.61,-0.14,0.07,0.37,-1.10,in movimento
2024-11-06 17:20:43,0.62,2.07,-0.46,0.10,0.27,-1.00,in movimento
2024-11-06 17:20:43,0.75,1.87,-0.25,0.17,0.17,-1.00,in movimento
2024-11-06 17:20:43,0.41,1.71,0.17,0.23,0.13,-0.93,in movimento
2024-11-06 17:20:43,0.74,1.60,0.75,0.13,0.07,-0.90,in movimento
2024-11-06 17:20:43,0.81,1.56,0.68,0.07,0.07,-0.77,in movimento
2024-11-06 17:20:43,0.41,1.56,0.55,0.07,0.20,-0.63,in movimento
2024-11-06 17:20:43,0.18,1.65,0.43,0.13,0.33,-0.60,in movimento
2024-11-06 17:20:43,0.32,1.66,0.28,0.13,0.20,-0.63,in movimento
2024-11-06 17:20:43,0.75,1.39,0.34,0.10,0.03,-0.60,in movimento
2024-11-06 17:20:43,0.77,1.18,0.43,0.07,0.00,-0.43,in movimento
2024-11-06 17:20:43,0.69,1.20,0.38,0.07,0.10,-0.30,in movimento
2024-11-06 17:20:43,0.40,1.00,0.17,0.03,0.10,-0.23,in movimento
2024-11-06 17:20:43,-0.24,1.01,0.05,0.07,0.07,-0.13,in movimento
2024-11-06 17:20:43,-0.65,1.25,0.04,0.17,0.17,-0.07,in movimento
2024-11-06 17:20:43,-0.96,1.55,0.04,0.20,0.20,-0.03,in movimento
2024-11-06 17:20:43,-0.99,1.53,0.07,0.07,0.00,-0.17,in movimento
2024-11-06 17:20:43,-0.33,1.26,0.13,0.00,-0.10,-0.23,in movimento
2024-11-06 17:20:43,0.41,0.95,0.20,0.00,-0.03,-0.03,in movimento
2024-11-06 17:20:43,0.81,0.71,0.35,0.03,0.10,0.13,in movimento
2024-11-06 17:20:43,0.30,0.45,0.33,0.13,0.17,0.40,in movimento
2024-11-06 17:20:43,-0.41,0.89,0.49,0.23,0.17,0.50,in movimento
2024-11-06 17:20:44,-0.68,1.33,0.70,0.17,0.10,0.40,in movimento
2024-11-06 17:20:44,-0.69,1.08,0.54,0.03,0.00,0.30,in movimento
2024-11-06 17:20:44,-0.25,0.70,0.36,0.00,0.00,0.30,in movimento
2024-11-06 17:20:44,-0.13,0.58,0.49,0.10,0.00,0.40,in movimento
2024-11-06 17:20:44,0.15,0.61,0.61,0.17,0.03,0.53,in movimento
2024-11-06 17:20:44,0.62,0.52,0.88,0.10,0.03,0.67,in movimento
2024-11-06 17:20:44,0.83,-0.17,0.84,-0.07,-0.10,0.77,in movimento
2024-11-06 17:20:44,0.36,-0.21,0.74,0.00,0.03,1.00,in movimento
2024-11-06 17:20:44,0.51,-0.17,1.01,0.13,0.27,1.13,in movimento
2024-11-06 17:20:44,0.87,-0.30,1.10,0.07,0.40,1.30,in movimento
2024-11-06 17:20:44,0.86,-0.87,1.10,-0.13,0.13,1.37,in movimento
2024-11-06 17:20:44,0.50,-0.77,0.81,-0.20,-0.20,1.53,in movimento
